Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,cleaned_text,tokens,compound,positive,neutral,negative,sentiment_label
BTC GAME,@BITCOIN_GAME1,2025-04-26T22:44:23.000Z,False,حقيقي,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1878358817211031552/wxDbt7by_bigger.jpg,https://x.com/BITCOIN_GAME1/status/1916262109144350904,tweet_id:1916262109144350904,حقيقي,['حقيقي'],0.0,0.0,1.0,0.0,neutral
Chimpscalls,@Chimpscalls,2025-04-26T22:44:23.000Z,False,Work hard and also work smartDon't give up #nnutdan #Solana #memecoin #Altcoins #Bitcoin #100x,0,0,0,8,"['#nnutdan', '#Solana', '#memecoin', '#Altcoins', '#Bitcoin', '#100x']",[],"['\\U0001f91d', '\\U0001faf4']",https://pbs.twimg.com/profile_images/1867178608696901632/2xJLRMBS_bigger.jpg,https://x.com/Chimpscalls/status/1916262106728480845,tweet_id:1916262106728480845,Work hard and also work smartDon't give up #nnutdan #Solana #memecoin #Altcoins #Bitcoin #100x,"['work', 'hard', 'also', 'work', 'smartdont', 'give']",-0.1027,0.0,0.903,0.097,negative
Crypto Randy,@Renzolaww,2025-04-26T22:44:23.000Z,False,"#TURBOUSDTEntry: 0.0044

Target 1: 0.0046Target 2: 0.0050Target 3: 0.0052Target 4: 0.0054#bitcoin #crypto #btc #eth #altcoin #trading #signal #memecoin #forex ",0,0,0,12,"['#TURBOUSDT', '#bitcoin', '#crypto', '#btc', '#eth', '#altcoin', '#trading', '#signal', '#memecoin', '#forex', '', '', '', '']",[],"['\\u2705', '\\u2705', '\\u2705', '\\u2705']",https://pbs.twimg.com/profile_images/1876887505384906752/q7JD5j2m_bigger.jpg,https://x.com/Renzolaww/status/1916262105973457142,tweet_id:1916262105973457142,"#TURBOUSDTEntry: 0.0044

Target 1: 0.0046Target 2: 0.0050Target 3: 0.0052Target 4: 0.0054#bitcoin #crypto #btc #eth #altcoin #trading #signal #memecoin #forex ","['00044', 'target', '1', '00046target', '2', '00050target', '3', '00052target', '4', '00054']",0.0,0.0,1.0,0.0,neutral
Maximillion∞/21M,@21BitcoinMaxi,2025-04-26T22:44:22.000Z,False,"Someone doesn’t have to control the majority.

A Nakamoto coefficient of 5 or higher would make Bitcoin more decentralized and much harder to hijack.",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1791544866297548800/ZMyLjlYZ_bigger.jpg,https://x.com/21BitcoinMaxi/status/1916262104551641175,tweet_id:1916262104551641175,"Someone doesn’t have to control the majority.

A Nakamoto coefficient of 5 or higher would make Bitcoin more decentralized and much harder to hijack.","['someone', 'doesnt', 'control', 'majority', 'nakamoto', 'coefficient', '5', 'higher', 'would', 'make', 'bitcoin', 'decentralized', 'much', 'harder', 'hijack']",0.0,0.0,1.0,0.0,neutral
Psyeudo,@87cdwq,2025-04-26T22:44:19.000Z,False,"$Nasdaq $nasdaq100 wird um 1000pips fallen die kommende Woche, zieht euch warm an denn die 18.000$ warten .... Sage nicht ich hätte euch gewarnt...
flash Crash kommt . . .
Was wird $Btc $bitcoin machen  denken sie an meine Worte",0,0,0,3,[],[],['\\U0001f609'],https://pbs.twimg.com/profile_images/1373712048199241730/FrsGwY86_bigger.jpg,https://x.com/87cdwq/status/1916262092690362557,tweet_id:1916262092690362557,"$Nasdaq $nasdaq100 wird um 1000pips fallen die kommende Woche, zieht euch warm an denn die 18.000$ warten .... Sage nicht ich hätte euch gewarnt...
flash Crash kommt . . .
Was wird $Btc $bitcoin machen  denken sie an meine Worte","['nasdaq', 'nasdaq100', 'wird', 'um', '1000pips', 'fallen', 'die', 'kommende', 'woche', 'zieht', 'euch', 'warm', 'denn', 'die', '18000', 'warten', 'sage', 'nicht', 'ich', 'hätte', 'euch', 'gewarnt', 'flash', 'crash', 'kommt', 'wird', 'btc', 'bitcoin', 'machen', 'denken', 'sie', 'meine', 'worte']",-0.9022,0.041,0.682,0.277,negative
Bitcoin,@MidJourneyHub,2025-04-26T22:44:10.000Z,False,Good on the Swiss,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1856277523518369795/QrbUDHJv_bigger.jpg,https://x.com/MidJourneyHub/status/1916262051921432620,tweet_id:1916262051921432620,Good on the Swiss,"['good', 'swiss']",0.4404,0.492,0.508,0.0,positive
My Bitcoin Cousin,@MyBitcoinCousin,2025-04-26T22:44:09.000Z,True,I really like this one ,0,0,0,4,[],[],"['\\U0001f525', '\\U0001f91d']",https://pbs.twimg.com/profile_images/1885009833012686848/FthtqGM4_bigger.jpg,https://x.com/MyBitcoinCousin/status/1916262050583499149,tweet_id:1916262050583499149,I really like this one ,"['really', 'like', 'one']",0.4201,0.482,0.518,0.0,positive
Hacker Aran,@HackerAran7,2025-04-26T22:44:09.000Z,False,#Cloud Hacking#hackingthe.cloudBook session now for   #buysnaphack    #hackeyesonly      #breacheyesonly  #formyeyesonly  #breachformyeyesonly    #snaphack #buyingcontent #monkeyappgirls     #crypto #snapchatleak   #bitcoin  ฿      #easymoney  #purchasesnaphack ,0,0,0,17,"['#Cloud', '#hackingthe', '#buysnaphack', '#hackeyesonly', '#breacheyesonly', '#formyeyesonly', '#breachformyeyesonly', '#snaphack', '#buyingcontent', '#monkeyappgirls', '#crypto', '#snapchatleak', '#bitcoin', '#easymoney', '#purchasesnaphack']",[],"['\\u2753', '\\U0001f4e1', '\\U0001f517', '\\U0001f517', '\\U0001f310', '\\U0001f6ce\\ufe0f', '\\U0001f4e1', '\\U0001f4e2']",https://pbs.twimg.com/profile_images/1639186090601971713/z90iaS2l_bigger.jpg,https://x.com/HackerAran7/status/1916262047605477379,tweet_id:1916262047605477379,#Cloud Hacking#hackingthe.cloudBook session now for   #buysnaphack    #hackeyesonly      #breacheyesonly  #formyeyesonly  #breachformyeyesonly    #snaphack #buyingcontent #monkeyappgirls     #crypto #snapchatleak   #bitcoin  ฿      #easymoney  #purchasesnaphack ,"['hackingcloudbook', 'session']",0.0,0.0,1.0,0.0,neutral
soom,@cnsoom,2025-04-26T22:44:07.000Z,True,"The First pumpfun EVER 

found on the bitcoin forums in 2017.

wont be this low for long. 

8CZtx6PCAtdemEJvp48ify2fkZLWeyLEXAkQuqMHpump",0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1915567478870335491/ZDcD6fVd_bigger.jpg,https://x.com/cnsoom/status/1916262039389147410,tweet_id:1916262039389147410,"The First pumpfun EVER 

found on the bitcoin forums in 2017.

wont be this low for long. 

8CZtx6PCAtdemEJvp48ify2fkZLWeyLEXAkQuqMHpump","['first', 'pumpfun', 'ever', 'found', 'bitcoin', 'forum', '2017', 'wont', 'low', 'long', '8cztx6pcatdemejvp48ify2fkzlweylexakquqmhpump']",-0.3346,0.0,0.877,0.123,negative
"Dennis ""Bitcoin Renaissance"" Donnelly",@Cowaboonga1435,2025-04-26T22:44:05.000Z,True,"same.

It'll backfire. Attacks on clean power are self defeating.",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1473152389003636740/83zsIDK8_bigger.jpg,https://x.com/Cowaboonga1435/status/1916262029855494176,tweet_id:1916262029855494176,"same.

It'll backfire. Attacks on clean power are self defeating.","['itll', 'backfire', 'attack', 'clean', 'power', 'self', 'defeating']",-0.4215,0.178,0.461,0.362,negative
bitcoin=the future,@here_not17066,2025-04-26T22:46:53.000Z,True,"Whatever one thinks of Humanities degrees, the idea that a ""whole generation thinks reading and critical thinking are unimportant"" is laughable. Parents want their kids to read and think, the education establishment works against those, only teaching kids how to look up things",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1911103946183024640/fq_mri39_bigger.jpg,https://x.com/here_not17066/status/1916262737669218658,tweet_id:1916262737669218658,"Whatever one thinks of Humanities degrees, the idea that a ""whole generation thinks reading and critical thinking are unimportant"" is laughable. Parents want their kids to read and think, the education establishment works against those, only teaching kids how to look up things","['whatever', 'one', 'think', 'humanity', 'degree', 'idea', 'whole', 'generation', 'think', 'reading', 'critical', 'thinking', 'unimportant', 'laughable', 'parent', 'want', 'kid', 'read', 'think', 'education', 'establishment', 'work', 'teaching', 'kid', 'look', 'thing']",-0.4767,0.055,0.843,0.102,negative
Furious₿5280,@FuriousD5280,2025-04-26T22:46:49.000Z,True,"Got this new book yesterday, anybody read it? #TheBitcoinStandard #Bitcoin #BTC #SaifedeanAmmous #Books  #FixTheMoney",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1666635149512151042/ZCt1SafA_bigger.jpg,https://x.com/FuriousD5280/status/1916262720934187092,tweet_id:1916262720934187092,"Got this new book yesterday, anybody read it? #TheBitcoinStandard #Bitcoin #BTC #SaifedeanAmmous #Books  #FixTheMoney","['got', 'new', 'book', 'yesterday', 'anybody', 'read']",0.0,0.0,1.0,0.0,neutral
MindFrozenTime #BTC #Bitcoin,@mindfrozentime,2025-04-26T22:46:48.000Z,False,7 AI Chatbots Predict a Bullish End to 2025 for Bitcoin – Featured Bitcoin News,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1370203745796173826/ehBXMib2_bigger.jpg,https://x.com/mindfrozentime/status/1916262715586449822,tweet_id:1916262715586449822,7 AI Chatbots Predict a Bullish End to 2025 for Bitcoin – Featured Bitcoin News,"['7', 'ai', 'chatbots', 'predict', 'bullish', 'end', '2025', 'bitcoin', 'featured', 'bitcoin', 'news']",0.0,0.0,1.0,0.0,neutral
BitcoinFrogAI,@BitcoinFrogAI,2025-04-26T22:46:47.000Z,False,"Oh no.. Bitcoin is pumping again, I NEED MORE FROGS He sold? Pump it

Gib gen wealth asap",0,0,0,0,[],['@bitcoinfrogs'],[],https://pbs.twimg.com/profile_images/1881525103579570176/rZWBTQ96_bigger.jpg,https://x.com/BitcoinFrogAI/status/1916262709705773111,tweet_id:1916262709705773111,"Oh no.. Bitcoin is pumping again, I NEED MORE FROGS He sold? Pump it

Gib gen wealth asap","['oh', 'bitcoin', 'pumping', 'need', 'frog', 'sold', 'pump', 'gib', 'gen', 'wealth', 'asap']",0.4939,0.167,0.833,0.0,positive
RmadilloPleb,@Rmadillorc,2025-04-26T22:46:46.000Z,False,Bitcoin is for savers,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1875171180031741952/yGV09m0V_bigger.jpg,https://x.com/Rmadillorc/status/1916262706098692260,tweet_id:1916262706098692260,Bitcoin is for savers,"['bitcoin', 'saver']",0.0,0.0,1.0,0.0,neutral
Sunday,@Sunday14374481,2025-04-26T22:46:45.000Z,False,"New SEC Chairman Paul Atkins advocates for clear crypto regulation, while the Federal Reserve revokes anti-crypto guidance, Bitwise registers NEAR ETF, Semler Scientific increases Bitcoin holdings, and Tether acquires",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1824775317849882624/-KMCZQEk_bigger.jpg,https://x.com/Sunday14374481/status/1916262704936783887,tweet_id:1916262704936783887,"New SEC Chairman Paul Atkins advocates for clear crypto regulation, while the Federal Reserve revokes anti-crypto guidance, Bitwise registers NEAR ETF, Semler Scientific increases Bitcoin holdings, and Tether acquires","['new', 'sec', 'chairman', 'paul', 'atkins', 'advocate', 'clear', 'crypto', 'regulation', 'federal', 'reserve', 'revoke', 'anticrypto', 'guidance', 'bitwise', 'register', 'near', 'etf', 'semler', 'scientific', 'increase', 'bitcoin', 'holding', 'tether', 'acquires']",0.3818,0.085,0.915,0.0,positive
Manu Ferrari ₿ 丰,@manuferraritano,2025-04-26T22:46:44.000Z,True,"Ya somos más de 100!!!

No te quedes afuera??

Hagamos a #Bitcoin más grande
 y más descentralizado.",0,0,0,0,['#Bitcoin'],[],[],https://pbs.twimg.com/profile_images/1757252569405984768/dUiFPXTU_bigger.jpg,https://x.com/manuferraritano/status/1916262696766312565,tweet_id:1916262696766312565,"Ya somos más de 100!!!

No te quedes afuera??

Hagamos a #Bitcoin más grande
 y más descentralizado.","['ya', 'somos', 'más', 'de', '100', 'te', 'quedes', 'afuera', 'hagamos', 'más', 'grande', 'más', 'descentralizado']",-0.5324,0.0,0.803,0.197,negative
Teach Bitcoin,@TeachBTC,2025-04-26T22:46:43.000Z,False,We have all been there,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1843350703521095680/9hQgSym2_bigger.jpg,https://x.com/TeachBTC/status/1916262695050883417,tweet_id:1916262695050883417,We have all been there,[],0.0,0.0,1.0,0.0,neutral
Dooga Aondonenge Nathaniel,@AondonengeDooga,2025-04-26T22:46:41.000Z,False,"$ETH appears bullish on the weekly timeframe.

Drop your thoughts on #eth in the comments!http://t.me/phoenixICF for more updates

.
.
.
.
.
.
.
.",0,0,0,3,"['#eth', '', '', '', '', '']",[],[],https://pbs.twimg.com/profile_images/1855648005514551296/LuwgZyxp_bigger.jpg,https://x.com/AondonengeDooga/status/1916262688256364782,tweet_id:1916262688256364782,"$ETH appears bullish on the weekly timeframe.

Drop your thoughts on #eth in the comments!http://t.me/phoenixICF for more updates

.
.
.
.
.
.
.
.","['eth', 'appears', 'bullish', 'weekly', 'timeframe', 'drop', 'thought', 'comment', 'update']",-0.3382,0.0,0.877,0.123,negative
Jason,@JasonMP78,2025-04-26T22:46:41.000Z,True,20% Bitcoin. 80% $MSTR,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1863947197475180544/U90f3i4w_bigger.jpg,https://x.com/JasonMP78/status/1916262685781409952,tweet_id:1916262685781409952,20% Bitcoin. 80% $MSTR,"['20', 'bitcoin', '80', 'mstr']",0.0,0.0,1.0,0.0,neutral
jonathan,@RagingBitcoin,2025-04-26T22:46:38.000Z,True,same thing came to mind,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1815109010124611584/htL0GoAD_bigger.jpg,https://x.com/RagingBitcoin/status/1916262674410643872,tweet_id:1916262674410643872,same thing came to mind,"['thing', 'came', 'mind']",0.0,0.0,1.0,0.0,neutral
Gesundheitswesen Deutschland,@marsha_kraft,2025-04-26T22:46:38.000Z,False,"Wie ich Krampfadern in 1 Woche losgeworden bin  MEHR LESEN : https://healthde1.com/Veniselle/. 
. #PerthSanta Michelle #usa #Germany,  #XAUUSD, The Rock, Bitcoin, Rubio Garten,I Don't,#CopaDelRey #ElClásico, Susan Rice Integration, The Vatican",0,0,0,3,"['#PerthSanta', '#usa', '#Germany', '#XAUUSD', '#CopaDelRey', '#ElClásico']","['@ElonMusk', '@realDonaldTrump']",['\\U0001f60d'],https://pbs.twimg.com/profile_images/1804387315382411264/CEfjPDIC_bigger.jpg,https://x.com/marsha_kraft/status/1916262672321991132,tweet_id:1916262672321991132,"Wie ich Krampfadern in 1 Woche losgeworden bin  MEHR LESEN : https://healthde1.com/Veniselle/. 
. #PerthSanta Michelle #usa #Germany,  #XAUUSD, The Rock, Bitcoin, Rubio Garten,I Don't,#CopaDelRey #ElClásico, Susan Rice Integration, The Vatican","['wie', 'ich', 'krampfadern', '1', 'woche', 'losgeworden', 'bin', 'mehr', 'lesen', 'michelle', 'rock', 'bitcoin', 'rubio', 'garteni', 'dont', 'susan', 'rice', 'integration', 'vatican']",0.0,0.0,1.0,0.0,neutral
yunez,@yunez7,2025-04-26T22:46:33.000Z,False, Pi Coin rumors are heating up with a potential Binance listing! Don't miss out—grab Pi now before the massive candles light up!  #PiCoin #Crypto#pinetwork #binance #bitcoin #ethereum,0,0,0,2,"['#PiCoin', '#Crypto', '#pinetwork', '#binance', '#bitcoin', '#ethereum']",[],"['\\U0001f680', '\\U0001f4c8']",https://pbs.twimg.com/profile_images/1904121299363876864/PQC3IHQl_bigger.jpg,https://x.com/yunez7/status/1916262652877164964,tweet_id:1916262652877164964, Pi Coin rumors are heating up with a potential Binance listing! Don't miss out—grab Pi now before the massive candles light up!  #PiCoin #Crypto#pinetwork #binance #bitcoin #ethereum,"['pi', 'coin', 'rumor', 'heating', 'potential', 'binance', 'listing', 'dont', 'miss', 'outgrab', 'pi', 'massive', 'candle', 'light']",0.2565,0.075,0.925,0.0,positive
Joshep,@Joshep137042443,2025-04-26T22:46:33.000Z,False,"BTC Sentiment (Price $62100) What's next for Bitcoin?

Discord Link Here \-`:  ? http://discord.gg/s6CE3WCqnF$AAPL $TSLA $AMZN $MSFT $GOOGL $FB $NFLX $NVDA $AMD $BABA $BA $T $BAC $JPM $XOM $WMT $V",0,0,0,0,[],[],"['\\U0001f4a1', '\\U0001f449']",https://pbs.twimg.com/profile_images/1915864966206201856/s5zLbg1h_bigger.jpg,https://x.com/Joshep137042443/status/1916262652470350135,tweet_id:1916262652470350135,"BTC Sentiment (Price $62100) What's next for Bitcoin?

Discord Link Here \-`:  ? http://discord.gg/s6CE3WCqnF$AAPL $TSLA $AMZN $MSFT $GOOGL $FB $NFLX $NVDA $AMD $BABA $BA $T $BAC $JPM $XOM $WMT $V","['btc', 'sentiment', 'price', '62100', 'whats', 'next', 'bitcoin', 'discord', 'link', 'tsla', 'amzn', 'msft', 'googl', 'fb', 'nflx', 'nvda', 'amd', 'baba', 'ba', 'bac', 'jpm', 'xom', 'wmt', 'v']",-0.4696,0.0,0.901,0.099,negative
Jason,@bitcoin_few,2025-04-26T22:46:33.000Z,True,Chick-fil-A ,0,0,0,0,[],[],['\\U0001f4af'],https://pbs.twimg.com/profile_images/1882814900206206976/lDSbzv0G_bigger.jpg,https://x.com/bitcoin_few/status/1916262650868338906,tweet_id:1916262650868338906,Chick-fil-A ,['chickfila'],0.0,0.0,1.0,0.0,neutral
Yugocana,@0to1bitcoin,2025-04-26T22:46:32.000Z,True,I need this,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1692640878068629505/sDuFl1Vw_bigger.jpg,https://x.com/0to1bitcoin/status/1916262649710465418,tweet_id:1916262649710465418,I need this,['need'],0.0,0.0,1.0,0.0,neutral
Sunday,@Sunday14374481,2025-04-26T22:46:32.000Z,True,"New SEC Chairman Paul Atkins advocates for clear crypto regulation, while the Federal Reserve revokes anti-crypto guidance, Bitwise registers NEAR ETF, Semler Scientific increases Bitcoin holdings, and Tether acquires  ",0,0,0,0,[],['@SoSoValueCrypto'],[],https://pbs.twimg.com/profile_images/1824775317849882624/-KMCZQEk_bigger.jpg,https://x.com/Sunday14374481/status/1916262649555230920,tweet_id:1916262649555230920,"New SEC Chairman Paul Atkins advocates for clear crypto regulation, while the Federal Reserve revokes anti-crypto guidance, Bitwise registers NEAR ETF, Semler Scientific increases Bitcoin holdings, and Tether acquires  ","['new', 'sec', 'chairman', 'paul', 'atkins', 'advocate', 'clear', 'crypto', 'regulation', 'federal', 'reserve', 'revoke', 'anticrypto', 'guidance', 'bitwise', 'register', 'near', 'etf', 'semler', 'scientific', 'increase', 'bitcoin', 'holding', 'tether', 'acquires']",0.3818,0.085,0.915,0.0,positive
Nicolas Bitcoin,@Nicolasnoeeell,2025-04-26T22:46:32.000Z,False,"Chupa juiz, chupa real, chupa todo mundo",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1822432076039069698/TSDRswIK_bigger.jpg,https://x.com/Nicolasnoeeell/status/1916262648129237356,tweet_id:1916262648129237356,"Chupa juiz, chupa real, chupa todo mundo","['chupa', 'juiz', 'chupa', 'real', 'chupa', 'todo', 'mundo']",0.0,0.0,1.0,0.0,neutral
