Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,cleaned_text,tokens
Psyeudo,@87cdwq,2025-04-26T22:44:19.000Z,False,"$Nasdaq $nasdaq100 wird um 1000pips fallen die kommende Woche, zieht euch warm an denn die 18.000$ warten .... Sage nicht ich hätte euch gewarnt...
flash Crash kommt . . .
Was wird $Btc $bitcoin machen  denken sie an meine Worte",0,0,0,3,[],[],['\\U0001f609'],https://pbs.twimg.com/profile_images/1373712048199241730/FrsGwY86_bigger.jpg,https://x.com/87cdwq/status/1916262092690362557,tweet_id:1916262092690362557,"nasdaq nasdaq wird um pips fallen die kommende woche zieht euch warm an denn die  warten  sage nicht ich htte euch gewarnt
flash crash kommt   
was wird btc bitcoin machen  denken sie an meine worte","['nasdaq', 'nasdaq', 'wird', 'um', 'pips', 'fallen', 'die', 'kommende', 'woche', 'zieht', 'euch', 'warm', 'denn', 'die', 'warten', 'sage', 'nicht', 'ich', 'htte', 'euch', 'gewarnt', 'flash', 'crash', 'kommt', 'wird', 'btc', 'bitcoin', 'machen', 'denken', 'sie', 'meine', 'worte']"
Bitcoin,@MidJourneyHub,2025-04-26T22:44:10.000Z,False,Good on the Swiss,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1856277523518369795/QrbUDHJv_bigger.jpg,https://x.com/MidJourneyHub/status/1916262051921432620,tweet_id:1916262051921432620,good on the swiss,"['good', 'swiss']"
My Bitcoin Cousin,@MyBitcoinCousin,2025-04-26T22:44:09.000Z,True,I really like this one ,0,0,0,4,[],[],"['\\U0001f525', '\\U0001f91d']",https://pbs.twimg.com/profile_images/1885009833012686848/FthtqGM4_bigger.jpg,https://x.com/MyBitcoinCousin/status/1916262050583499149,tweet_id:1916262050583499149,i really like this one ,"['really', 'like', 'one']"
Hacker Aran,@HackerAran7,2025-04-26T22:44:09.000Z,False,#Cloud Hacking#hackingthe.cloudBook session now for   #buysnaphack    #hackeyesonly      #breacheyesonly  #formyeyesonly  #breachformyeyesonly    #snaphack #buyingcontent #monkeyappgirls     #crypto #snapchatleak   #bitcoin  ฿      #easymoney  #purchasesnaphack ,0,0,0,17,"['#Cloud', '#hackingthe', '#buysnaphack', '#hackeyesonly', '#breacheyesonly', '#formyeyesonly', '#breachformyeyesonly', '#snaphack', '#buyingcontent', '#monkeyappgirls', '#crypto', '#snapchatleak', '#bitcoin', '#easymoney', '#purchasesnaphack']",[],"['\\u2753', '\\U0001f4e1', '\\U0001f517', '\\U0001f517', '\\U0001f310', '\\U0001f6ce\\ufe0f', '\\U0001f4e1', '\\U0001f4e2']",https://pbs.twimg.com/profile_images/1639186090601971713/z90iaS2l_bigger.jpg,https://x.com/HackerAran7/status/1916262047605477379,tweet_id:1916262047605477379,cloud hackinghackingthecloudbook session now for   buysnaphack    hackeyesonly      breacheyesonly  formyeyesonly  breachformyeyesonly    snaphack buyingcontent monkeyappgirls     crypto snapchatleak   bitcoin        easymoney  purchasesnaphack ,"['cloud', 'hackinghackingthecloudbook', 'session', 'buysnaphack', 'hackeyesonly', 'breacheyesonly', 'formyeyesonly', 'breachformyeyesonly', 'snaphack', 'buyingcontent', 'monkeyappgirls', 'crypto', 'snapchatleak', 'bitcoin', 'easymoney', 'purchasesnaphack']"
soom,@cnsoom,2025-04-26T22:44:07.000Z,True,"The First pumpfun EVER 

found on the bitcoin forums in 2017.

wont be this low for long. 

8CZtx6PCAtdemEJvp48ify2fkZLWeyLEXAkQuqMHpump",0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1915567478870335491/ZDcD6fVd_bigger.jpg,https://x.com/cnsoom/status/1916262039389147410,tweet_id:1916262039389147410,"the first pumpfun ever 

found on the bitcoin forums in 

wont be this low for long 

cztxpcatdemejvpifyfkzlweylexakquqmhpump","['first', 'pumpfun', 'ever', 'found', 'bitcoin', 'forums', 'wont', 'low', 'long', 'cztxpcatdemejvpifyfkzlweylexakquqmhpump']"
"Dennis ""Bitcoin Renaissance"" Donnelly",@Cowaboonga1435,2025-04-26T22:44:05.000Z,True,"same.

It'll backfire. Attacks on clean power are self defeating.",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1473152389003636740/83zsIDK8_bigger.jpg,https://x.com/Cowaboonga1435/status/1916262029855494176,tweet_id:1916262029855494176,"same

itll backfire attacks on clean power are self defeating","['itll', 'backfire', 'attacks', 'clean', 'power', 'self', 'defeating']"
bitcoin=the future,@here_not17066,2025-04-26T22:46:53.000Z,True,"Whatever one thinks of Humanities degrees, the idea that a ""whole generation thinks reading and critical thinking are unimportant"" is laughable. Parents want their kids to read and think, the education establishment works against those, only teaching kids how to look up things",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1911103946183024640/fq_mri39_bigger.jpg,https://x.com/here_not17066/status/1916262737669218658,tweet_id:1916262737669218658,whatever one thinks of humanities degrees the idea that a whole generation thinks reading and critical thinking are unimportant is laughable parents want their kids to read and think the education establishment works against those only teaching kids how to look up things,"['whatever', 'one', 'thinks', 'humanities', 'degrees', 'idea', 'whole', 'generation', 'thinks', 'reading', 'critical', 'thinking', 'unimportant', 'laughable', 'parents', 'want', 'kids', 'read', 'think', 'education', 'establishment', 'works', 'teaching', 'kids', 'look', 'things']"
Furious₿5280,@FuriousD5280,2025-04-26T22:46:49.000Z,True,"Got this new book yesterday, anybody read it? #TheBitcoinStandard #Bitcoin #BTC #SaifedeanAmmous #Books  #FixTheMoney",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1666635149512151042/ZCt1SafA_bigger.jpg,https://x.com/FuriousD5280/status/1916262720934187092,tweet_id:1916262720934187092,got this new book yesterday anybody read it thebitcoinstandard bitcoin btc saifedeanammous books  fixthemoney,"['got', 'new', 'book', 'yesterday', 'anybody', 'read', 'thebitcoinstandard', 'bitcoin', 'btc', 'saifedeanammous', 'books', 'fixthemoney']"
MindFrozenTime #BTC #Bitcoin,@mindfrozentime,2025-04-26T22:46:48.000Z,False,7 AI Chatbots Predict a Bullish End to 2025 for Bitcoin – Featured Bitcoin News,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1370203745796173826/ehBXMib2_bigger.jpg,https://x.com/mindfrozentime/status/1916262715586449822,tweet_id:1916262715586449822, ai chatbots predict a bullish end to  for bitcoin  featured bitcoin news,"['ai', 'chatbots', 'predict', 'bullish', 'end', 'bitcoin', 'featured', 'bitcoin', 'news']"
BitcoinFrogAI,@BitcoinFrogAI,2025-04-26T22:46:47.000Z,False,"Oh no.. Bitcoin is pumping again, I NEED MORE FROGS He sold? Pump it

Gib gen wealth asap",0,0,0,0,[],['@bitcoinfrogs'],[],https://pbs.twimg.com/profile_images/1881525103579570176/rZWBTQ96_bigger.jpg,https://x.com/BitcoinFrogAI/status/1916262709705773111,tweet_id:1916262709705773111,"oh no bitcoin is pumping again i need more frogs he sold pump it

gib gen wealth asap","['oh', 'bitcoin', 'pumping', 'need', 'frogs', 'sold', 'pump', 'gib', 'gen', 'wealth', 'asap']"
RmadilloPleb,@Rmadillorc,2025-04-26T22:46:46.000Z,False,Bitcoin is for savers,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1875171180031741952/yGV09m0V_bigger.jpg,https://x.com/Rmadillorc/status/1916262706098692260,tweet_id:1916262706098692260,bitcoin is for savers,"['bitcoin', 'savers']"
Sunday,@Sunday14374481,2025-04-26T22:46:45.000Z,False,"New SEC Chairman Paul Atkins advocates for clear crypto regulation, while the Federal Reserve revokes anti-crypto guidance, Bitwise registers NEAR ETF, Semler Scientific increases Bitcoin holdings, and Tether acquires",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1824775317849882624/-KMCZQEk_bigger.jpg,https://x.com/Sunday14374481/status/1916262704936783887,tweet_id:1916262704936783887,new sec chairman paul atkins advocates for clear crypto regulation while the federal reserve revokes anticrypto guidance bitwise registers near etf semler scientific increases bitcoin holdings and tether acquires,"['new', 'sec', 'chairman', 'paul', 'atkins', 'advocates', 'clear', 'crypto', 'regulation', 'federal', 'reserve', 'revokes', 'anticrypto', 'guidance', 'bitwise', 'registers', 'near', 'etf', 'semler', 'scientific', 'increases', 'bitcoin', 'holdings', 'tether', 'acquires']"
Manu Ferrari ₿ 丰,@manuferraritano,2025-04-26T22:46:44.000Z,True,"Ya somos más de 100!!!

No te quedes afuera??

Hagamos a #Bitcoin más grande
 y más descentralizado.",0,0,0,0,['#Bitcoin'],[],[],https://pbs.twimg.com/profile_images/1757252569405984768/dUiFPXTU_bigger.jpg,https://x.com/manuferraritano/status/1916262696766312565,tweet_id:1916262696766312565,"ya somos ms de 

no te quedes afuera

hagamos a bitcoin ms grande
 y ms descentralizado","['ya', 'somos', 'ms', 'de', 'te', 'quedes', 'afuera', 'hagamos', 'bitcoin', 'ms', 'grande', 'ms', 'descentralizado']"
Teach Bitcoin,@TeachBTC,2025-04-26T22:46:43.000Z,False,We have all been there,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1843350703521095680/9hQgSym2_bigger.jpg,https://x.com/TeachBTC/status/1916262695050883417,tweet_id:1916262695050883417,we have all been there,[]
Dooga Aondonenge Nathaniel,@AondonengeDooga,2025-04-26T22:46:41.000Z,False,"$ETH appears bullish on the weekly timeframe.

Drop your thoughts on #eth in the comments!http://t.me/phoenixICF for more updates

.
.
.
.
.
.
.
.",0,0,0,3,"['#eth', '', '', '', '', '']",[],[],https://pbs.twimg.com/profile_images/1855648005514551296/LuwgZyxp_bigger.jpg,https://x.com/AondonengeDooga/status/1916262688256364782,tweet_id:1916262688256364782,"eth appears bullish on the weekly timeframe

drop your thoughts on eth in the comments for more updates








","['eth', 'appears', 'bullish', 'weekly', 'timeframe', 'drop', 'thoughts', 'eth', 'comments', 'updates']"
Jason,@JasonMP78,2025-04-26T22:46:41.000Z,True,20% Bitcoin. 80% $MSTR,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1863947197475180544/U90f3i4w_bigger.jpg,https://x.com/JasonMP78/status/1916262685781409952,tweet_id:1916262685781409952, bitcoin  mstr,"['bitcoin', 'mstr']"
jonathan,@RagingBitcoin,2025-04-26T22:46:38.000Z,True,same thing came to mind,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1815109010124611584/htL0GoAD_bigger.jpg,https://x.com/RagingBitcoin/status/1916262674410643872,tweet_id:1916262674410643872,same thing came to mind,"['thing', 'came', 'mind']"
Gesundheitswesen Deutschland,@marsha_kraft,2025-04-26T22:46:38.000Z,False,"Wie ich Krampfadern in 1 Woche losgeworden bin  MEHR LESEN : https://healthde1.com/Veniselle/. 
. #PerthSanta Michelle #usa #Germany,  #XAUUSD, The Rock, Bitcoin, Rubio Garten,I Don't,#CopaDelRey #ElClásico, Susan Rice Integration, The Vatican",0,0,0,3,"['#PerthSanta', '#usa', '#Germany', '#XAUUSD', '#CopaDelRey', '#ElClásico']","['@ElonMusk', '@realDonaldTrump']",['\\U0001f60d'],https://pbs.twimg.com/profile_images/1804387315382411264/CEfjPDIC_bigger.jpg,https://x.com/marsha_kraft/status/1916262672321991132,tweet_id:1916262672321991132,"wie ich krampfadern in  woche losgeworden bin  mehr lesen   
 perthsanta michelle usa germany  xauusd the rock bitcoin rubio garteni dontcopadelrey elclsico susan rice integration the vatican","['wie', 'ich', 'krampfadern', 'woche', 'losgeworden', 'bin', 'mehr', 'lesen', 'perthsanta', 'michelle', 'usa', 'germany', 'xauusd', 'rock', 'bitcoin', 'rubio', 'garteni', 'dontcopadelrey', 'elclsico', 'susan', 'rice', 'integration', 'vatican']"
yunez,@yunez7,2025-04-26T22:46:33.000Z,False, Pi Coin rumors are heating up with a potential Binance listing! Don't miss out—grab Pi now before the massive candles light up!  #PiCoin #Crypto#pinetwork #binance #bitcoin #ethereum,0,0,0,2,"['#PiCoin', '#Crypto', '#pinetwork', '#binance', '#bitcoin', '#ethereum']",[],"['\\U0001f680', '\\U0001f4c8']",https://pbs.twimg.com/profile_images/1904121299363876864/PQC3IHQl_bigger.jpg,https://x.com/yunez7/status/1916262652877164964,tweet_id:1916262652877164964, pi coin rumors are heating up with a potential binance listing dont miss outgrab pi now before the massive candles light up  picoin cryptopinetwork binance bitcoin ethereum,"['pi', 'coin', 'rumors', 'heating', 'potential', 'binance', 'listing', 'dont', 'miss', 'outgrab', 'pi', 'massive', 'candles', 'light', 'picoin', 'cryptopinetwork', 'binance', 'bitcoin', 'ethereum']"
Joshep,@Joshep137042443,2025-04-26T22:46:33.000Z,False,"BTC Sentiment (Price $62100) What's next for Bitcoin?

Discord Link Here \-`:  ? http://discord.gg/s6CE3WCqnF$AAPL $TSLA $AMZN $MSFT $GOOGL $FB $NFLX $NVDA $AMD $BABA $BA $T $BAC $JPM $XOM $WMT $V",0,0,0,0,[],[],"['\\U0001f4a1', '\\U0001f449']",https://pbs.twimg.com/profile_images/1915864966206201856/s5zLbg1h_bigger.jpg,https://x.com/Joshep137042443/status/1916262652470350135,tweet_id:1916262652470350135,"btc sentiment price  whats next for bitcoin

discord link here     tsla amzn msft googl fb nflx nvda amd baba ba t bac jpm xom wmt v","['btc', 'sentiment', 'price', 'whats', 'next', 'bitcoin', 'discord', 'link', 'tsla', 'amzn', 'msft', 'googl', 'fb', 'nflx', 'nvda', 'amd', 'baba', 'ba', 'bac', 'jpm', 'xom', 'wmt']"
Jason,@bitcoin_few,2025-04-26T22:46:33.000Z,True,Chick-fil-A ,0,0,0,0,[],[],['\\U0001f4af'],https://pbs.twimg.com/profile_images/1882814900206206976/lDSbzv0G_bigger.jpg,https://x.com/bitcoin_few/status/1916262650868338906,tweet_id:1916262650868338906,chickfila ,['chickfila']
Yugocana,@0to1bitcoin,2025-04-26T22:46:32.000Z,True,I need this,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1692640878068629505/sDuFl1Vw_bigger.jpg,https://x.com/0to1bitcoin/status/1916262649710465418,tweet_id:1916262649710465418,i need this,['need']
Sunday,@Sunday14374481,2025-04-26T22:46:32.000Z,True,"New SEC Chairman Paul Atkins advocates for clear crypto regulation, while the Federal Reserve revokes anti-crypto guidance, Bitwise registers NEAR ETF, Semler Scientific increases Bitcoin holdings, and Tether acquires  ",0,0,0,0,[],['@SoSoValueCrypto'],[],https://pbs.twimg.com/profile_images/1824775317849882624/-KMCZQEk_bigger.jpg,https://x.com/Sunday14374481/status/1916262649555230920,tweet_id:1916262649555230920,new sec chairman paul atkins advocates for clear crypto regulation while the federal reserve revokes anticrypto guidance bitwise registers near etf semler scientific increases bitcoin holdings and tether acquires  ,"['new', 'sec', 'chairman', 'paul', 'atkins', 'advocates', 'clear', 'crypto', 'regulation', 'federal', 'reserve', 'revokes', 'anticrypto', 'guidance', 'bitwise', 'registers', 'near', 'etf', 'semler', 'scientific', 'increases', 'bitcoin', 'holdings', 'tether', 'acquires']"
Nicolas Bitcoin,@Nicolasnoeeell,2025-04-26T22:46:32.000Z,False,"Chupa juiz, chupa real, chupa todo mundo",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1822432076039069698/TSDRswIK_bigger.jpg,https://x.com/Nicolasnoeeell/status/1916262648129237356,tweet_id:1916262648129237356,chupa juiz chupa real chupa todo mundo,"['chupa', 'juiz', 'chupa', 'real', 'chupa', 'todo', 'mundo']"
Bitcoin.com Nachrichten,@BitcoinCom_DE,2025-04-26T22:46:29.000Z,True,Biopharma-Unternehmen fusioniert mit Z Squared zur größten börsennotierten Dogecoin-Minenfirma,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1747460194358157312/1LvJ6lz0_bigger.jpg,https://x.com/BitcoinCom_DE/status/1916262636477468719,tweet_id:1916262636477468719,biopharmaunternehmen fusioniert mit z squared zur grten brsennotierten dogecoinminenfirma,"['biopharmaunternehmen', 'fusioniert', 'mit', 'squared', 'zur', 'grten', 'brsennotierten', 'dogecoinminenfirma']"
Bitcoin or Bust,@boogysback,2025-04-26T22:46:29.000Z,True,Nope,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1889661008454754307/xhsgEVpH_bigger.jpg,https://x.com/boogysback/status/1916262636179886221,tweet_id:1916262636179886221,nope,['nope']
Brunbitty,@brunbitty,2025-04-26T22:46:29.000Z,True,And this time… bitcoin and gold,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1901050457210171392/pC8Yu4n0_bigger.jpg,https://x.com/brunbitty/status/1916262635445559567,tweet_id:1916262635445559567,and this time bitcoin and gold,"['time', 'bitcoin', 'gold']"
Stars Stripes & Bitcoin,@RedWhiteBTC,2025-04-26T22:46:28.000Z,True,Ohhh what an opportunity!,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1872044422793510912/LW5l_qZD_bigger.jpg,https://x.com/RedWhiteBTC/status/1916262630337163354,tweet_id:1916262630337163354,ohhh what an opportunity,"['ohhh', 'opportunity']"
Satoshi Times,@Criptoxblog,2025-04-26T22:46:26.000Z,False,Análise Completa Bitcoin 2025,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1915839873346318336/PmM89L7n_bigger.jpg,https://x.com/Criptoxblog/status/1916262624867610820,tweet_id:1916262624867610820,anlise completa bitcoin ,"['anlise', 'completa', 'bitcoin']"
soom,@cnsoom,2025-04-26T22:46:26.000Z,True,"The First pumpfun EVER 

found on the bitcoin forums in 2017.

wont be this low for long. 

8CZtx6PCAtdemEJvp48ify2fkZLWeyLEXAkQuqMHpump",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1915567478870335491/ZDcD6fVd_bigger.jpg,https://x.com/cnsoom/status/1916262624523915618,tweet_id:1916262624523915618,"the first pumpfun ever 

found on the bitcoin forums in 

wont be this low for long 

cztxpcatdemejvpifyfkzlweylexakquqmhpump","['first', 'pumpfun', 'ever', 'found', 'bitcoin', 'forums', 'wont', 'low', 'long', 'cztxpcatdemejvpifyfkzlweylexakquqmhpump']"
