source,author,title,description,url,urlToImage,publishedAt,content,fetched_date,date,hour,text,keywords
"{'id': None, 'name': 'CNBC'}",,Trump crypto advisor David Bailey launching $300 million bitcoin investment company,"David Bailey, CEO of BTC Inc. and a Trump crypto advisor, has raised $300 million to launch a publicly traded bitcoin investment company.",https://www.cnbc.com/2025/05/07/trump-crypto-advisor-david-bailey-300-million-bitcoin-investment-co.html,https://image.cnbcfm.com/api/v1/image/108134741-1745329902556-gettyimages-2209133060-vcg111560067123.jpeg?v=1745329915&w=1920&h=1080,2025-05-07 23:34:56+00:00,"David Bailey, CEO of media group BTC Inc., and a key crypto advisor to President Donald Trump, has raised $300 million to launch a publicly traded bitcoin investment company, CNBC has confirmed.
The… [+2161 chars]",2025-05-06,2025-05-07,23,"Trump crypto advisor David Bailey launching $300 million bitcoin investment company David Bailey, CEO of BTC Inc. and a Trump crypto advisor, has raised $300 million to launch a publicly traded bitcoin investment company.","['trump', 'crypto advisor', 'david bailey', 'bitcoin investment company', 'david bailey', 'ceo', 'btc', 'trump', 'crypto advisor', 'bitcoin investment company']"
"{'id': None, 'name': 'newsBTC'}",Scott Matherson,"Analyst Says These Factors Will Drive XRP Price To $1,000, But What Does Market Cap Say?","As the XRP price takes center stage, bold predictions about its future outlook persist across online forums and social media. Among the most ambitious claims is the idea that the XRP price could skyrocket to $1,000 or even beyond. In response to these project…",http://www.newsbtc.com/analysis/xrp/factors-to-drive-xrp-to-1000/,https://www.newsbtc.com/wp-content/uploads/2025/05/XRP-from-Getty-Images-7.jpg?fit=612%2C409,2025-05-07 23:30:35+00:00,"Strict editorial policy that focuses on accuracy, relevance, and impartiality
Created by industry experts and meticulously reviewed
The highest standards in reporting and publishing
Strict editori… [+3518 chars]",2025-05-06,2025-05-07,23,"Analyst Says These Factors Will Drive XRP Price To $1,000, But What Does Market Cap Say? As the XRP price takes center stage, bold predictions about its future outlook persist across online forums and social media. Among the most ambitious claims is the idea that the XRP price could skyrocket to $1,000 or even beyond. In response to these project…","['analyst says', 'factors will', 'xrp price', 'does market cap say', 'xrp', 'center stage', 'bold predictions', 'future outlook persist', 'online forums', 'social media', 'ambitious claims', 'xrp']"
"{'id': 'the-jerusalem-post', 'name': 'The Jerusalem Post'}",BY GRACE GILSON/JTA,Student who posted sign reading ‘F— the Jews’ doubles down on antisemitic podcast,"“Dave Portnoy, and the greater Jewish community are making themselves out to be some kind of victims… but I am the real victim,"" claimed Mo Khan.",https://www.jpost.com/diaspora/antisemitism/article-853108,"https://images.jpost.com/image/upload/f_auto,fl_lossy/c_fill,g_faces:center,h_407,w_690/662265",2025-05-07 23:30:15+00:00,"Shortly after writing, “I abhor hate in all its forms,” the student who posted a video of a sign reading “F– the Jews” sat for an interview with an antisemitic influencer and endorsed the idea of “Je… [+3585 chars]",2025-05-06,2025-05-07,23,"Student who posted sign reading ‘F— the Jews’ doubles down on antisemitic podcast “Dave Portnoy, and the greater Jewish community are making themselves out to be some kind of victims… but I am the real victim,"" claimed Mo Khan.","['reading ‘', 'jews', '’ doubles', 'antisemitic podcast “', 'dave portnoy', 'jewish community', 'real victim', 'mo khan']"
"{'id': None, 'name': 'Decrypt'}",Sander Lutz,Senate Nears Deal on Stablecoin Bill as Lawmakers Race Against the Clock,A group of pro-crypto Democrats appears close to supporting the GENIUS Act once more. The stablecoin bill could face a vote as soon as tomorrow.,https://decrypt.co/318452/senate-nears-deal-stablecoin-bill-genius-act,https://cdn.decrypt.co/resize/1024/height/512/wp-content/uploads/2025/05/congress-senate-legislation-gID_7.jpg,2025-05-07 23:08:49+00:00,"In brief
<ul><li>Key pro-crypto Democrats may be coming back around to supporting stablecoin legislation after a meeting Wednesday.</li><li>The Democrats, including Ruben Gallego and Mark Warner, wi… [+6146 chars]",2025-05-06,2025-05-07,23,Senate Nears Deal on Stablecoin Bill as Lawmakers Race Against the Clock A group of pro-crypto Democrats appears close to supporting the GENIUS Act once more. The stablecoin bill could face a vote as soon as tomorrow.,"['nears deal', 'stablecoin bill', 'lawmakers', 'clock', 'genius', 'stablecoin bill']"
"{'id': None, 'name': 'Biztoc.com'}",coindesk.com,OCC: Banks Can Buy and Sell Their Customers' Crypto Assets Held in Custody,"The U.S. Office of the Comptroller of the Currency, which regulates national banks, has continued its about-face to earlier resistance to cryptocurrency in banking, issuing interpretive letters that say the institutions can — at their customers' behest — buy …",https://biztoc.com/x/feb5033580ce900b,https://biztoc.com/cdn/feb5033580ce900b_s.webp,2025-05-07 22:40:47+00:00,"The U.S. Office of the Comptroller of the Currency, which regulates national banks, has continued its about-face to earlier resistance to cryptocurrency in banking, issuing interpretive letters that … [+139 chars]",2025-05-06,2025-05-07,22,"OCC: Banks Can Buy and Sell Their Customers' Crypto Assets Held in Custody The U.S. Office of the Comptroller of the Currency, which regulates national banks, has continued its about-face to earlier resistance to cryptocurrency in banking, issuing interpretive letters that say the institutions can — at their customers' behest — buy …","['occ', 'buy', 'sell', 'customers', 'crypto assets', 'custody', 'u.s.', 'comptroller', 'currency', 'national banks', 'interpretive letters', 'behest —']"
"{'id': None, 'name': 'Decrypt'}",Mathew Di Salvo,"Bitcoin Is Set Up 'Perfect for a Rally' Thanks to Fed, Says Arthur Hayes","Everything is in place in order for Bitcoin to rally to new heights this year, said crypto entrepreneur Arthur Hayes.",https://decrypt.co/318383/bitcoin-rally-thanks-fed-arthur-hayes,https://cdn.decrypt.co/resize/1024/height/512/wp-content/uploads/2024/07/hayes-cropped-gID_7.png,2025-05-07 22:32:05+00:00,"In brief
<ul><li>Crypto mogul Arthur Hayes said in an interview that he believes Bitcoin will rally further this year. </li><li>The former BitMEX boss said the price rally would come as the Federal … [+2159 chars]",2025-05-06,2025-05-07,22,"Bitcoin Is Set Up 'Perfect for a Rally' Thanks to Fed, Says Arthur Hayes Everything is in place in order for Bitcoin to rally to new heights this year, said crypto entrepreneur Arthur Hayes.","['bitcoin', 'set up', 'rally', 'thanks', 'fed', 'says arthur hayes', 'bitcoin', 'new heights', 'crypto entrepreneur', 'arthur hayes']"
"{'id': None, 'name': 'Cointelegraph'}",Cointelegraph by Vince Quill,Stripe rolls out stablecoin accounts in over 100 countries,"Stripe, a global payments platform, has introduced stablecoin-based accounts to clients in over 100 countries. According to a May 7 announcement, the new feature will allow the platform's clients ""to send, receive, and hold US-dollar stablecoin account balanc…",https://cointelegraph.com/news/stripe-announces-stablecoin-financial-accounts,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2025-05/0196ac6e-34b1-73d1-81df-ee6575aabe07",2025-05-07 22:15:35+00:00,"Stripe, a global payments platform, has introduced stablecoin-based accounts to clients in over 100 countries. 
According to a May 7 announcement, the new feature will allow the platform's clients ""… [+1874 chars]",2025-05-06,2025-05-07,22,"Stripe rolls out stablecoin accounts in over 100 countries Stripe, a global payments platform, has introduced stablecoin-based accounts to clients in over 100 countries. According to a May 7 announcement, the new feature will allow the platform's clients ""to send, receive, and hold US-dollar stablecoin account balanc…","['stripe', 'stablecoin accounts', 'stripe', 'global payments platform', ""platform 's clients"", 'us-dollar', 'stablecoin account balanc…']"
"{'id': None, 'name': 'Biztoc.com'}",zerohedge.com,Bitcoin ETF Inflows Top Gold ETF Inflows Year-To-Date,"Bitcoin ETF Inflows Top Gold ETF Inflows Year-To-Date
 
Year-to-date, gold prices have dramatically outperformed those on bitcoin...
However, despite this dramatic divergence, the performance chasm has failed to deter investors putting new money to work as in…",https://biztoc.com/x/549d601fa4a16ec0,https://biztoc.com/cdn/549d601fa4a16ec0_s.webp,2025-05-07 22:07:53+00:00,"Bitcoin ETF Inflows Top Gold ETF Inflows Year-To-Date
Year-to-date, gold prices have dramatically outperformed those on bitcoin...However, despite this dramatic divergence, the performance chasm has… [+145 chars]",2025-05-06,2025-05-07,22,"Bitcoin ETF Inflows Top Gold ETF Inflows Year-To-Date Bitcoin ETF Inflows Top Gold ETF Inflows Year-To-Date
 
Year-to-date, gold prices have dramatically outperformed those on bitcoin...
However, despite this dramatic divergence, the performance chasm has failed to deter investors putting new money to work as in…","['bitcoin etf inflows top', 'etf inflows year-to-date bitcoin etf inflows top', 'etf inflows year-to-date year-to-date', 'gold prices', 'bitcoin ...', 'dramatic divergence', 'performance chasm', 'deter investors', 'new money']"
"{'id': None, 'name': 'Biztoc.com'}",coindesk.com,"Fed Stagflation Risk Signal Could Be Bullish for Bitcoin, Analyst Says","The Federal Reserve is growing increasingly alert to stagflation risks—an uneasy mix of slowing growth and rising inflation that could challenge policymakers.
While Chair Jerome Powell insisted that the economy is in ""good shape"" and emphasized that the centr…",https://biztoc.com/x/684db1d802f0ba2f,https://biztoc.com/cdn/684db1d802f0ba2f_s.webp,2025-05-07 22:07:41+00:00,The Federal Reserve is growing increasingly alert to stagflation risksan uneasy mix of slowing growth and rising inflation that could challenge policymakers.While Chair Jerome Powell insisted that th… [+136 chars],2025-05-06,2025-05-07,22,"Fed Stagflation Risk Signal Could Be Bullish for Bitcoin, Analyst Says The Federal Reserve is growing increasingly alert to stagflation risks—an uneasy mix of slowing growth and rising inflation that could challenge policymakers.
While Chair Jerome Powell insisted that the economy is in ""good shape"" and emphasized that the centr…","['fed stagflation risk', 'be bullish', 'bitcoin', 'analyst says', 'federal reserve', 'stagflation risks—an uneasy mix', 'challenge policymakers', 'chair jerome powell', 'good shape']"
"{'id': None, 'name': 'Biztoc.com'}",coindesk.com,Trump Crypto Advisor David Bailey In Talks to Launch Bitcoin Investment Company: The Information,"David Bailey, CEO of BTC Inc., the owner of Bitcoin Magazine, is planning to launch a publicly traded bitcoin (BTC) investing company, The Information reported, citing people familiar with the matter.
Bailey, who advised Donald Trump on crypto policy during h…",https://biztoc.com/x/301030c529dfc743,https://biztoc.com/cdn/301030c529dfc743_s.webp,2025-05-07 22:07:30+00:00,"David Bailey, CEO of BTC Inc., the owner of Bitcoin Magazine, is planning to launch a publicly traded bitcoin (BTC) investing company, The Information reported, citing people familiar with the matter… [+137 chars]",2025-05-06,2025-05-07,22,"Trump Crypto Advisor David Bailey In Talks to Launch Bitcoin Investment Company: The Information David Bailey, CEO of BTC Inc., the owner of Bitcoin Magazine, is planning to launch a publicly traded bitcoin (BTC) investing company, The Information reported, citing people familiar with the matter.
Bailey, who advised Donald Trump on crypto policy during h…","['trump crypto advisor david bailey', 'talks', 'launch bitcoin', 'investment company', 'information david bailey', 'ceo', 'btc', 'bitcoin magazine', 'btc', 'information', 'bailey', 'donald trump', 'crypto policy']"
"{'id': None, 'name': 'newsBTC'}",Christian Encila,XRP At $2.20? Analyst Insists It’s Not Too Late To Get In,"XRP has been resting at the $2 level, but indications of movement are increasing. One crypto analyst by the name of “J4b1” recently stated that purchasing XRP at $2.20 is not too late. In fact, he thinks that it may be the perfect time, just before things cha…",http://www.newsbtc.com/altcoin/xrp-at-2-20-analyst-insists-its-not-too-late-to-get-in/,https://www.newsbtc.com/wp-content/uploads/2025/05/Gemini_Generated_Image_w2595gw2595gw259.jpg?fit=2048%2C2048,2025-05-07 22:00:50+00:00,"Strict editorial policy that focuses on accuracy, relevance, and impartiality
Created by industry experts and meticulously reviewed
The highest standards in reporting and publishing
Strict editori… [+3510 chars]",2025-05-06,2025-05-07,22,"XRP At $2.20? Analyst Insists It’s Not Too Late To Get In XRP has been resting at the $2 level, but indications of movement are increasing. One crypto analyst by the name of “J4b1” recently stated that purchasing XRP at $2.20 is not too late. In fact, he thinks that it may be the perfect time, just before things cha…","['xrp', 'analyst insists', 'too late', 'xrp', 'crypto analyst', 'xrp', 'perfect time', 'things cha…']"
"{'id': None, 'name': 'Bitcoinist'}",Christian Encila,Bitcoin Hits Critical Mass—Morgan Stanley Flags It As Reserve-Grade,Bitcoin could be getting closer to having a place at the government table. Morgan Stanley states that the world’s largest cryptocurrency is now large enough to be held as a reserve asset by the United States. The bank cited Bitcoin’s $1.07 trillion market cap…,https://bitcoinist.com/bitcoin-hits-critical-mass-morgan-stanley-flags-it-as-reserve-grade/,https://bitcoinist.com/wp-content/uploads/2025/05/Gemini_Generated_Image_flcl8wflcl8wflcl.jpg,2025-05-07 22:00:43+00:00,Bitcoin could be getting closer to having a place at the government table. Morgan Stanley states that the world’s largest cryptocurrency is now large enough to be held as a reserve asset by the Unite… [+2888 chars],2025-05-06,2025-05-07,22,Bitcoin Hits Critical Mass—Morgan Stanley Flags It As Reserve-Grade Bitcoin could be getting closer to having a place at the government table. Morgan Stanley states that the world’s largest cryptocurrency is now large enough to be held as a reserve asset by the United States. The bank cited Bitcoin’s $1.07 trillion market cap…,"['bitcoin hits critical mass—morgan stanley flags', 'reserve-grade bitcoin', 'government table', 'morgan stanley', 'world ’ s', 'reserve asset', 'bitcoin', 'trillion market cap…']"
